source,image_path,x1,y1,x2,y2,confidence
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8913_5.12h_63w_female_30a.png,16,7,161,310,0.9501698613166809
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8915_5.5h_45w_female_29a.jpg,10,30,85,306,0.9985106587409973
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8916_5.9h_64w_female_44a.png,32,5,140,369,0.9984694123268127
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8919_5.7h_52w_female_54a.jpg,19,4,110,355,0.9967221617698669
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/891_5.6h_50w_female_22a.jpg,216,24,502,994,0.9988522529602051
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8922_5.2h_45w_female_39a.png,19,10,147,372,0.9978592991828918
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8924_5.7h_55w_female_54a.png,33,2,128,381,0.9727493524551392
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8925_5.9h_74w_male_42a.png,31,22,144,377,0.9992190599441528
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8928_5.8h_60w_female_47a.jpg,40,7,205,353,0.9064064621925354
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/892_5.10h_58w_female_33a.jpg,229,44,491,927,0.9914793968200684
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8931_5.11h_103w_female_36a.png,21,16,91,138,0.9735623002052307
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8932_6h_84w_male_32a.png,35,18,110,261,0.9959839582443237
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8935_5.9h_74w_male_37a.png,19,19,125,360,0.9990072846412659
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8936_5.3h_55w_female_35a.jpg,59,22,148,333,0.9987945556640625
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8937_5.1h_54w_female_62a.png,53,41,204,275,0.9274481534957886
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8939_6.8h_100w_male_46a.png,18,8,144,358,0.9941393136978149
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/893_5.7h_53w_female_33a.jpg,112,24,385,851,0.990776002407074
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8940_5.5h_50w_female_34a.png,24,10,95,256,0.9880843758583069
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8945_6h_77w_male_46a.jpg,24,14,154,354,0.9991523027420044
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8947_5.5h_47w_female_43a.jpg,31,13,117,310,0.9861193895339966
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8948_5.6h_52w_female_40a.jpg,24,22,96,257,0.9956325888633728
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8949_5.6h_57w_female_42a.png,33,8,99,287,0.9955411553382874
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/894_5.5h_54w_female_42a.jpg,251,12,529,988,0.9984045624732971
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8951_5.10h_94w_male_39a.png,18,11,129,275,0.9961835741996765
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8952_6h_81w_male_60a.png,35,12,127,337,0.9890562295913696
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8953_5.7h_55w_female_39a.png,32,18,113,245,0.9944278001785278
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8955_5.5h_64w_female_61a.png,30,9,125,271,0.9975067973136902
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8957_6.1h_77w_male_46a.png,19,7,129,375,0.9945319890975952
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8958_5.6h_61w_female_47a.jpg,26,13,96,344,0.9834340810775757
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8960_5.9h_54w_female_37a.png,8,6,61,208,0.9974379539489746
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8961_5.6h_60w_female_50a.png,10,25,108,275,0.988810658454895
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8963_5.7h_63w_female_60a.png,36,17,107,234,0.9983878135681152
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8964_5.11h_54w_female_34a.jpg,21,13,103,352,0.9923576712608337
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8965_5.4h_52w_female_50a.png,24,30,106,231,0.9940954446792603
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8969_5.4h_44w_female_44a.png,41,16,150,342,0.9989725351333618
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/896_5.10h_55w_female_32a.png,381,11,930,1906,0.9993202686309814
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8971_6.2h_85w_male_57a.png,14,0,103,266,0.9688613414764404
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8972_5.5h_50w_female_41a.png,1,21,133,356,0.9999072551727295
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8973_5.9h_68w_male_38a.png,40,22,133,369,0.9995688796043396
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8974_5.6h_57w_female_45a.jpg,36,1,164,355,0.94170081615448
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8975_6.2h_83w_female_42a.jpg,27,10,149,287,0.9947355389595032
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8976_5.6h_50w_female_32a.jpg,6,15,115,349,0.9846107363700867
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8977_5.8h_58w_female_26a.png,72,18,179,343,0.9070626497268677
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8979_5.7h_54w_female_41a.jpg,18,11,147,381,0.9473212957382202
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/897_5.7h_53w_female_33a.jpg,171,47,532,967,0.9959706664085388
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8982_5.10h_74w_male_40a.jpg,29,15,135,343,0.9869383573532104
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8984_5.8h_65w_female_64a.png,3,2,122,334,0.9952273368835449
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8986_5.8h_58w_female_35a.jpg,38,24,114,299,0.989011287689209
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8987_5.6h_65w_male_56a.jpg,11,11,128,364,0.9825699925422668
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/898_5.9h_58w_female_32a.jpg,258,71,514,949,0.9991821646690369
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8991_5.6h_55w_female_44a.jpg,21,0,137,365,0.9969321489334106
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8992_5.6h_49w_female_45a.png,16,12,114,383,0.9929554462432861
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8994_5.2h_43w_female_42a.jpg,12,7,98,317,0.9944708347320557
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8996_5.5h_52w_female_24a.jpg,10,23,128,332,0.9962867498397827
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/899_5.3h_48w_female_24a.jpg,169,82,544,962,0.9976862668991089
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/89_5.11h_77w_male_36a.png,105,21,319,583,0.9989245533943176
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/8_6.2h_96w_male_80a.png,80,3,311,631,0.9949190020561218
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9002_5.7h_54w_female_46a.jpg,32,4,130,334,0.9927969574928284
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9003_5.2h_51w_female_48a.png,28,4,130,368,0.9987578392028809
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9004_6.1h_108w_male_43a.png,4,6,162,339,0.991758406162262
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9008_6h_76w_male_33a.png,12,19,120,319,0.9904857277870178
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9009_5.9h_56w_female_28a.png,32,11,128,360,0.9780713319778442
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/900_5.10h_86w_male_57a.jpg,183,72,504,973,0.9993807077407837
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9011_5.9h_63w_female_38a.png,40,17,234,372,0.9990386962890625
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9012_5.5h_52w_female_43a.jpg,34,16,154,374,0.9990057349205017
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9017_5.6h_52w_female_40a.png,54,23,153,338,0.9993138313293457
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9019_5.5h_53w_female_29a.jpg,41,13,129,320,0.9995728135108948
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/901_5.7h_60w_female_41a.jpg,230,142,470,1016,0.9985878467559814
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9020_5.12h_78w_male_40a.png,2,7,57,193,0.9968956708908081
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9022_6h_77w_male_44a.jpg,13,6,117,352,0.9866982698440552
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9023_5.5h_53w_female_22a.png,48,30,184,382,0.9971678853034973
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9024_5.2h_58w_female_64a.jpg,59,28,146,346,0.9966803789138794
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9025_5.7h_57w_female_34a.png,26,13,135,362,0.9991651773452759
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/902_5.6h_56w_female_30a.jpg,171,62,524,1024,0.9942438006401062
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9030_5.4h_52w_female_42a.png,4,11,104,355,0.9891703724861145
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9032_5.9h_78w_male_55a.png,7,13,127,349,0.9988719820976257
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9033_5.3h_54w_female_34a.jpg,39,19,151,350,0.9945873022079468
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9037_6.10h_122w_male_40a.png,3,12,165,350,0.9940800070762634
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9039_4.12h_48w_female_30a.png,34,8,130,359,0.9960098266601562
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/903_5.5h_51w_female_26a.jpg,174,75,475,995,0.9767099022865295
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9042_5.5h_110w_male_40a.png,3,17,106,256,0.9977366924285889
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9044_5.8h_68w_male_34a.jpg,39,18,148,353,0.9990466237068176
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9045_6.10h_134w_male_64a.png,34,22,158,381,0.9973580241203308
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9047_5.6h_55w_female_59a.png,32,20,112,294,0.9933204650878906
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/904_5.6h_64w_female_36a.jpg,187,47,449,971,0.9989473223686218
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9050_5.4h_53w_female_42a.png,18,10,125,378,0.998571515083313
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9051_5.10h_75w_male_48a.png,31,26,142,364,0.9853164553642273
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9054_5.8h_55w_female_50a.jpg,27,18,139,372,0.9947251677513123
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9058_5.10h_63w_female_35a.png,0,16,85,296,0.976230800151825
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9059_5.6h_67w_male_52a.png,27,18,173,363,0.9987200498580933
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/905_5.3h_54w_female_31a.jpg,157,41,457,952,0.999189555644989
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9060_5.10h_62w_male_35a.png,18,9,117,261,0.9324051141738892
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9063_5.3h_55w_female_58a.jpg,33,20,117,323,0.9988906979560852
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9064_5.9h_70w_male_43a.jpg,32,18,145,330,0.9997202754020691
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9066_5.10h_63w_male_37a.jpg,9,1,156,367,0.9932839870452881
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9068_5.6h_61w_female_42a.png,8,7,101,357,0.9968845248222351
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9069_6.4h_87w_male_37a.png,22,11,114,309,0.9989340901374817
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/906_5.10h_86w_male_45a.jpg,190,8,508,979,0.9967108964920044
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9070_5.8h_57w_female_52a.png,17,6,134,363,0.996311366558075
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9071_5.4h_60w_female_46a.jpg,20,8,129,179,0.9705786108970642
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9072_5.10h_61w_female_38a.png,12,22,174,370,0.9764435291290283
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/907_5.9h_57w_female_31a.jpg,185,87,472,985,0.9874172210693359
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9080_5.4h_50w_female_44a.png,3,8,124,319,0.9855807423591614
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9081_5.9h_82w_male_38a.jpg,12,28,124,305,0.9675021171569824
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9082_5.2h_56w_female_53a.jpg,17,17,136,334,0.9752010107040405
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9083_5.3h_48w_female_42a.png,8,11,115,282,0.9830281734466553
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9084_6.3h_127w_male_63a.png,3,24,88,310,0.9944643378257751
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9086_5.7h_54w_female_38a.jpg,10,8,120,367,0.995698094367981
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9088_5.10h_56w_female_48a.png,5,24,200,299,0.9681135416030884
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/908_5.9h_72w_male_36a.jpg,220,49,523,1021,0.998045802116394
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9090_5.7h_48w_female_36a.png,40,15,141,369,0.9956718683242798
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9091_5.5h_57w_female_41a.jpg,54,42,134,374,0.9904096126556396
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9094_5.5h_52w_female_33a.png,32,14,150,381,0.9989340901374817
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9096_5.9h_72w_male_51a.jpg,10,8,120,340,0.9967390894889832
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9097_5.11h_63w_female_27a.png,40,17,100,229,0.9550848603248596
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9099_5.11h_75w_male_29a.jpg,16,2,132,312,0.9656094908714294
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/909_5.5h_64w_male_35a.jpg,247,38,604,1015,0.9991183876991272
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/90_5.9h_72w_male_64a.png,113,25,291,585,0.9992627501487732
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9101_6.1h_77w_male_45a.png,10,6,88,302,0.9935910701751709
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9102_5.6h_64w_female_53a.png,4,3,110,283,0.9889304041862488
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9103_5.11h_74w_male_54a.jpg,19,18,147,358,0.997455894947052
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9106_5.4h_56w_female_44a.png,12,15,165,295,0.9869078397750854
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9107_5.5h_49w_female_45a.jpg,26,21,140,365,0.9893788695335388
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/910_5.5h_53w_female_37a.jpg,219,64,509,998,0.999337375164032
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9110_5.8h_58w_female_42a.png,15,13,125,270,0.9509108066558838
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9111_5.5h_59w_female_56a.jpg,38,12,152,354,0.9974620342254639
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9112_5.11h_76w_male_43a.png,8,11,130,330,0.999489426612854
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9113_5.3h_50w_female_61a.jpg,27,23,133,342,0.9979643821716309
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9115_5.11h_54w_female_38a.jpg,22,22,112,353,0.9968767166137695
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9116_6.5h_91w_male_38a.png,27,13,128,280,0.9988664388656616
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9119_5.8h_52w_female_42a.png,15,18,112,372,0.9864718317985535
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/911_5.10h_86w_male_54a.jpg,186,24,538,990,0.998067319393158
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9123_5.9h_56w_female_58a.png,18,4,113,334,0.9836041331291199
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9124_5.10h_75w_male_40a.png,10,5,107,275,0.9972921013832092
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9125_5.7h_50w_female_35a.png,69,154,115,282,0.9922641515731812
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9127_6.4h_114w_male_40a.jpg,13,0,135,349,0.992112398147583
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9128_5.3h_47w_female_24a.jpg,12,0,113,340,0.9981505274772644
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/912_5.7h_55w_female_54a.jpg,208,57,482,884,0.9873648285865784
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9130_5.4h_58w_female_53a.png,21,30,95,283,0.9951454997062683
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9131_5.7h_62w_female_35a.png,14,14,161,288,0.8627387285232544
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9134_5.7h_53w_female_46a.jpg,18,18,110,325,0.9927243590354919
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9135_6.2h_128w_female_59a.png,10,22,192,386,0.9962636828422546
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9138_5.6h_43w_female_29a.png,9,5,103,364,0.9936081171035767
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/913_5.5h_75w_female_22a.jpg,153,36,507,993,0.9944570064544678
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9142_5.6h_56w_female_53a.jpg,29,0,110,334,0.9959860444068909
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9145_5.9h_59w_female_33a.png,18,9,168,296,0.987310528755188
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9278_6h_78w_male_54a.jpg,29,4,122,300,0.9863297343254089
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9279_5.7h_65w_female_43a.png,30,0,153,375,0.9393994808197021
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/927_5.10h_71w_male_27a.png,243,55,553,814,0.9983201622962952
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9281_5.7h_50w_female_37a.png,13,27,165,356,0.9937893748283386
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9282_5.11h_52w_female_47a.png,25,22,105,316,0.9772374033927917
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9283_6h_82w_male_29a.png,14,1,128,287,0.9721032977104187
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9284_4.12h_57w_female_43a.jpg,4,0,118,348,0.9985598921775818
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9285_5.7h_54w_female_43a.jpg,24,5,135,324,0.9983996748924255
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9286_6.8h_104w_male_43a.jpg,19,12,153,291,0.9757887721061707
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9289_5.5h_54w_female_46a.jpg,18,12,131,311,0.9753731489181519
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/928_5.9h_70w_male_29a.png,284,79,535,802,0.9998804330825806
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9290_5.6h_53w_female_40a.jpg,16,8,125,309,0.9781768321990967
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9293_5.10h_60w_female_38a.jpg,8,17,160,349,0.993301272392273
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9294_5.6h_55w_female_42a.png,9,12,143,347,0.9953926801681519
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9295_5.9h_59w_female_42a.jpg,15,0,137,334,0.9988011121749878
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9296_5.7h_91w_male_55a.png,9,32,148,375,0.9990962743759155
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9298_5.3h_50w_female_40a.jpg,18,12,141,339,0.9838659167289734
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/929_6h_75w_male_26a.png,305,13,506,798,0.9991810917854309
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/92_5.10h_78w_male_31a.png,83,20,261,598,0.9988740086555481
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9300_5.1h_48w_female_28a.png,9,11,89,246,0.9906061291694641
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9302_5.7h_50w_female_36a.jpg,22,6,132,353,0.9813038110733032
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9303_5.7h_54w_female_43a.jpg,22,18,138,393,0.9893794655799866
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9304_5.7h_60w_female_38a.png,6,14,120,344,0.9988682270050049
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9307_5.6h_50w_female_42a.png,29,41,125,332,0.9155515432357788
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/930_5.9h_70w_male_23a.png,216,49,541,757,0.9992770552635193
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9310_5.1h_45w_female_44a.png,28,4,122,369,0.9820685982704163
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9311_5.8h_57w_female_44a.jpg,1,18,85,338,0.9197479486465454
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9314_5.9h_58w_female_30a.png,36,25,119,359,0.9989396929740906
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9315_5.9h_55w_female_40a.png,3,18,67,225,0.9741427302360535
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9316_5.4h_44w_female_37a.png,49,203,114,374,0.9841445684432983
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/931_5.10h_70w_male_32a.png,297,16,530,790,0.9987069368362427
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9320_5.6h_75w_male_47a.png,3,20,116,322,0.9902921319007874
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9321_6.1h_81w_male_33a.jpg,21,5,125,335,0.9988870024681091
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9323_5.9h_61w_female_45a.jpg,5,20,115,290,0.9821124076843262
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9325_6.1h_93w_male_41a.png,10,5,115,386,0.9950001239776611
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9327_6.1h_88w_male_53a.png,48,22,138,271,0.9994295239448547
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9329_5.8h_78w_male_61a.jpg,23,0,144,327,0.999367892742157
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/932_5.5h_53w_female_29a.png,286,10,546,817,0.9992333650588989
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9331_5.4h_48w_female_43a.png,23,29,165,349,0.9925488233566284
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9332_5.9h_78w_male_45a.png,15,13,202,350,0.9978601336479187
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9333_5.11h_68w_male_39a.png,9,21,133,391,0.9996065497398376
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9336_5.9h_73w_male_52a.png,20,0,127,372,0.9866958856582642
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9337_6h_77w_male_37a.png,42,31,84,190,0.9630133509635925
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9339_5.4h_45w_female_35a.png,22,8,118,267,0.9259615540504456
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/933_5.7h_60w_female_56a.png,145,26,323,599,0.9993533492088318
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9340_6.1h_134w_male_59a.png,32,12,137,373,0.9927417039871216
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9341_5.1h_45w_female_17a.jpg,4,10,130,342,0.9930099248886108
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9345_6h_79w_male_45a.jpg,24,5,143,355,0.9871058464050293
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9347_5.9h_57w_female_37a.jpg,16,2,120,337,0.8840826153755188
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9349_5.6h_55w_female_59a.png,6,14,157,295,0.9805712103843689
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/934_5.8h_55w_female_50a.png,191,0,389,594,0.9982120990753174
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9350_5.7h_57w_female_52a.jpg,2,12,107,366,0.9666064381599426
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9353_5.7h_64w_female_40a.png,41,29,133,265,0.9990602135658264
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9354_5.9h_57w_female_41a.png,6,20,150,359,0.9976029992103577
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9355_5.6h_52w_female_33a.png,37,27,105,259,0.9547644257545471
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9356_6.1h_68w_male_36a.jpg,0,15,93,326,0.9864327311515808
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9358_5.10h_60w_female_45a.png,23,12,146,369,0.9938786625862122
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9359_5.9h_54w_female_31a.png,7,1,105,368,0.9972537159919739
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/935_5.7h_59w_female_53a.png,221,27,551,728,0.9727161526679993
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9361_6.10h_145w_male_53a.png,17,3,154,378,0.9988717436790466
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9362_5.11h_73w_male_33a.jpg,9,18,150,330,0.9988588094711304
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9363_5.6h_65w_male_36a.png,1,21,109,353,0.9987579584121704
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9364_5.7h_61w_female_87a.png,1,29,123,175,0.9842533469200134
Celeb-FBI,/workspace/dataset/Celeb-FBI Dataset/9365_5.3h_52w_female_30a.jpg,19,5,121,295,0.9812378287315369
